13310246	13368445
13368446	13416753
13416754	13486032
13486033	13523947
13523948	13560544
13560545	13597041
13597042	13639930
13639931	13685568
13685569	13724752
13724753	13763106
13763107	13787930
13787931	13815663
13815664	13851870
13851871	13891643
13891644	13930371
13930372	13962358
13962359	14011080
14011081	14073472
14073473	14116115
14116116	14159398
14159399	14202803
14202804	14238370
14238371	14281731
14281732	14326548
14326549	14365335
14365336	14401918
14401919	14438420
14438421	14489367
14489368	14529351
14529352	14561776
14561777	14596887
14596888	14632068
14632069	14664666
14664667	14699915
14699916	14744968
14744969	14789019
14789020	14829584
14829585	14875009
14875010	14913518
14913519	14948500
14948501	14982380
14982381	15016251
15016252	15051432
15051433	15082152
15082153	15117757
15117758	15154207
15154208	15195946
15195947	15236582
15236583	15268842
15268843	15308475
15308476	15366143
15366144	15409440
15409441	15467547
15467548	15528306
15528307	15570948
15570949	15671329
15671330	15710062
15710063	15755358
15755359	15802188
15802189	15855236
15855237	15896518
15896519	15935784
15935785	15974388
15974389	16022320
16022321	16069608
16069609	16108708
16108709	16140780
16140781	16176196
16176197	16220461
16220462	16270411
16270412	16306594
16306595	16341125
16341126	16378493
16378494	16413495
16413496	16442707
16442708	16485443
16485444	16524359
16524360	16568085
16568086	16600124
16600125	16639060
16639061	16677694
16677695	16713249
16713250	16744606
16744607	16772526
16772527	16805414
16805415	16836662
16836663	16864520
16864521	16905018
16905019	16930920
16930921	16961857
16961858	16991567
16991568	17025719
17025720	17069732
17069733	17110272
17110273	17141237
17141238	17169850
17169851	17219704
17219705	17260900
17260901	17300492
17300493	17336357
17336358	17370080
17370081	17405912
17405913	17436947
17436948	17475634
17475635	17512853
17512854	17559314
17559315	17593984
17593985	17638077
17638078	17666041
17666042	17708325
17708326	17743094
17743095	17778169
17778170	17809717
17809718	17846313
17846314	17877989
17877990	17911650
17911651	17948397
17948398	17986127
17986128	18024817
18024818	18066748
18066749	18108243
18108244	18150593
18150594	18189649
18189650	18231077
18231078	18270218
18270219	18313799
18313800	18353523
18353524	18391617
18391618	18436248
18436249	18477017
18477018	18517592
18517593	18558191
18558192	18597180
18597181	18642837
18642838	18692555
18692556	18730165
18730166	18765378
18765379	18815401
18815402	18863779
18863780	18899896
18899897	18942964
18942965	18975990
18975991	19010539
19010540	19054669
19054670	19090656
19090657	19125741
19125742	19164077
19164078	19200918
19200919	19245818
19245819	19303485
19303486	19334030
19334031	19367276
19367277	19400106
19400107	19447971
19447972	19484893
19484894	19518579
19518580	19558311
19558312	19600799
19600800	19644423
19644424	19680612
19680613	19721103
19721104	19775637
19775638	19847326
19847327	19909743
19909744	19974469
19974470	20033236
20033237	20107024
20107025	20157779
20157780	20202604
20202605	20261217
20261218	20325543
20325544	20375107
20375108	20433705
20433706	20503449
20503450	20576748
20576749	20685675
20685676	20818953
20818954	20959432
20959433	21070743
21070744	21146707
